schema_version,finding_id,run_id,rule_id,category,severity,source_marker,sink_kind,sink_value,evidence_seq_start,evidence_seq_end,summary
1,finding:v1:817c002a9b06ae485bf2559fa890df9b2386c825547776c4e4ec32d0faa951a7,run_08df4adeedbe7e8f0cd64e96,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fe785438000 length uint64 28672 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9709 664a5275a8c643e048dca5cbed67f0ee0e506314311fae3b52e5eaff56d12c4e skillsissue-sandbox:local skillsissue-target-run_08df4adeedbe7e8f0cd64e96 664a5275a8c643e048dca5cbed67f0ee0e506314311fae3b52e5eaff56d12c4e 9 mmap  664a5275a8c6 23159 23718 23718 skillsissue-detonation 4026532400 3170123353 1 4026532403 2796431659 61 python3 3 140632349966336 detonation mmap 2796431659 61 1785511576835210751 1785511576860060969 65532,639,639,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:81f82cc584a4963725bac317d7407e993ab233e1d2773d3d573caf1f1d94a0c8,run_830f08ad4a52cbf1f2d4ded9,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fed24096000 length uint64 8192 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9634 46e223e906fbed88d91df0771e15636c1db7889fc9bfab27cd86d86f57845126 skillsissue-sandbox:local skillsissue-target-run_830f08ad4a52cbf1f2d4ded9 46e223e906fbed88d91df0771e15636c1db7889fc9bfab27cd86d86f57845126 9 mmap  46e223e906fb 23074 23635 23635 skillsissue-detonation 4026532336 3368079295 1 4026532403 979341486 67 python3 0 140656488570880 detonation mmap 979341486 67 1785511574024497923 1785511574071961440 65532,2580,2580,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:8206401cd581793e29d91a53d495503d4bdd9a87cce85b095f10e6f542c921ff,run_0081ee7c8c9f451881e98edf,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fb9ae55f000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9953 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e skillsissue-sandbox:local skillsissue-target-run_0081ee7c8c9f451881e98edf 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e 9 mmap  00704d92c4b7 24239 24829 24829 skillsissue-detonation 4026532401 694506459 1 4026532405 2089888230 69 sh 1 140435470544896 detonation mmap 2089888230 69 1785511617689295552 1785511617690142509 65532,1485,1485,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:8216c584cf21a2d1078367b1be1290f717328252ee3a4f9d10f2246f40734426,run_575189866600b681e65e8317,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fe480794000 length uint64 114688 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9068 9fce26577564cb40737c1ef84d9f12ee65aa2f5676324f4aa0a8c97abf1c3976 skillsissue-sandbox:local skillsissue-target-run_575189866600b681e65e8317 9fce26577564cb40737c1ef84d9f12ee65aa2f5676324f4aa0a8c97abf1c3976 9 mmap  9fce26577564 21313 21314 21314 skillsissue-detonation 4026532401 1842077810 77 4026532404 2563121574 78 python 2 140619384700928 detonation mmap 2563121574 78 1785489243233029290 1785489243234063391 65532,1877,1877,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:82204c25efadef0660e0dae3692c9b5a4c0923d2f80bbadb2f57b027154b5a0f,run_d5300416799143c3e477d2f6,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fe6bb0dc000 length uint64 118784 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9365 0fd061b3b0169bc10193c37df4a1f7d2ca0a7bcc24b725d36117c21a0ae13fd3 skillsissue-sandbox:local skillsissue-target-run_d5300416799143c3e477d2f6 0fd061b3b0169bc10193c37df4a1f7d2ca0a7bcc24b725d36117c21a0ae13fd3 9 mmap  0fd061b3b016 20727 21351 21351 skillsissue-detonation 4026532401 4037558632 1 4026532404 2946433095 62 python3 1 140628957446144 detonation mmap 2946433095 62 1785509548691874962 1785509548727411444 65532,914,914,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:824d63d1c0d4cddfc458d8c351a15154cff2c1f264c60d4ae164716873297a78,run_138b17f572759ac95d7fb006,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fde8e848000 length uint64 77824 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9118 0948bb74d309c9eae4a960f58ff7e7e654b226191c7711b4858fca385f6a6018 skillsissue-sandbox:local skillsissue-target-run_138b17f572759ac95d7fb006 0948bb74d309c9eae4a960f58ff7e7e654b226191c7711b4858fca385f6a6018 9 mmap  0948bb74d309 21323 21324 21324 skillsissue-detonation 4026532400 961888853 64 4026532403 3890679263 65 python 0 140593850515456 detonation mmap 3890679263 65 1785511562683536669 1785511562684431281 65532,653,653,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:8276249a0529d0a8c5cf2c021f3eeee6a731a7a643ec2c2832a50134ad9f819f,run_d723dc384e0d7d3723aaf744,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f66a0be0000 length uint64 77824 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9365 574f4588c7cd379b43df3a9e5460f02edfcb69ae5ef94ae8d9fc8704aa1de4e9 skillsissue-sandbox:local skillsissue-target-run_d723dc384e0d7d3723aaf744 574f4588c7cd379b43df3a9e5460f02edfcb69ae5ef94ae8d9fc8704aa1de4e9 9 mmap  574f4588c7cd 21556 21557 21557 skillsissue-detonation 4026532400 2110095346 70 4026532403 494331569 71 python 3 140078760198144 detonation mmap 494331569 71 1785509553886593510 1785509553887583753 65532,612,612,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:82a1a6d8f2f6fe8c345993bd45ab6bc9723722a31624ddec35a092efe4954ab9,run_f618d7251fe6b58ee8a9933c,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f8b495b5000 length uint64 475136 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 65536 6 9043 e2b4757f30c30a1a88ac7c358bd6726cc132945404d408a554a444cd8181b100 skillsissue-sandbox:local skillsissue-target-run_f618d7251fe6b58ee8a9933c e2b4757f30c30a1a88ac7c358bd6726cc132945404d408a554a444cd8181b100 9 mmap  e2b4757f30c3 21341 21342 21342 skillsissue-detonation 4026532401 3507973049 68 4026532404 1330679119 69 python 0 140236207902720 detonation mmap 1330679119 69 1785509545158429363 1785509545159056907 65532,953,953,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:82eb2d3f6c032a2a6063c3742ebccbc2575d27fffd2d451d04e731d0ace0a88d,run_568975f41c6c610c56857c34,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f83cc4b2000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9043 474188aa7d8d4c4423041f49cf32629852efc39a048b3a8421ba69dc5717e043 skillsissue-sandbox:local skillsissue-target-run_568975f41c6c610c56857c34 474188aa7d8d4c4423041f49cf32629852efc39a048b3a8421ba69dc5717e043 9 mmap  474188aa7d8d 20834 21471 21471 skillsissue-detonation 4026532401 3966263418 1 4026532404 3536993035 78 sh 0 140204044918784 detonation mmap 3536993035 78 1785490442465888458 1785490442466694266 65532,2037,2037,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:82fcf7d607105d83514c0b392aa731c29581981eaf085e9ea9337f6579e0e75a,run_b74681f63891cd430a4c7573,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fbe4d469000 length uint64 4096 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 4096 6 9609 6652241fde6bd9fb08fc33cbde81f5bdc9a3cbc6aa9cb5bd9ca6224cea5bd362 skillsissue-sandbox:local skillsissue-target-run_b74681f63891cd430a4c7573 6652241fde6bd9fb08fc33cbde81f5bdc9a3cbc6aa9cb5bd9ca6224cea5bd362 9 mmap  6652241fde6b 23005 23562 23562 skillsissue-detonation 4026532401 76562060 1 4026532404 3659016440 62 python3 3 140455316983808 detonation mmap 3659016440 62 1785511587131695905 1785511587180646911 65532,1173,1173,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:832afb6f48ac4624ec4bbdc4c66c95f884f6660e96ac20c66cf9a9ec4cb2bf69,run_575189866600b681e65e8317,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f1057e0a000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9068 9fce26577564cb40737c1ef84d9f12ee65aa2f5676324f4aa0a8c97abf1c3976 skillsissue-sandbox:local skillsissue-target-run_575189866600b681e65e8317 9fce26577564cb40737c1ef84d9f12ee65aa2f5676324f4aa0a8c97abf1c3976 9 mmap  9fce26577564 21309 21310 21310 skillsissue-detonation 4026532401 1381144380 73 4026532404 1997999327 74 python 3 139708170543104 detonation mmap 1997999327 74 1785489243030283547 1785489243031614289 65532,1480,1480,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:8339e5adc5887dcaad49917eb84083bce69637fb6fb5b48e331d633ebc497f1a,run_1e3460af1ef67514fb0906c5,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,/proc/meminfo,426,703,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:83853600de07f4c2e01790e6a8b029d09b3b2285675f6256ecc99a5d4d119e4f,run_393bca7359cb08d068d9a79a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fcb72cb8000 length uint64 114688 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9609 3ff0adebe8b4644d6f5c96737fcacabef9e5068bc012162ef13736aa69f0e242 skillsissue-sandbox:local skillsissue-target-run_393bca7359cb08d068d9a79a 3ff0adebe8b4644d6f5c96737fcacabef9e5068bc012162ef13736aa69f0e242 9 mmap  3ff0adebe8b4 23597 23598 23598 skillsissue-detonation 4026532400 4220646130 60 4026532403 2885060754 61 python 1 140511781027840 detonation mmap 2885060754 61 1785511604519050469 1785511604520210254 65532,441,441,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:838aa688dc34cd5890d74e94fe5d6c7ced7c738424b2eed46f5b8d306aee8ef3,run_870bed152beb403bebb56ff8,confidentiality.sensitive_to_untrusted_network,confidentiality,critical,/etc/hosts,dns,api.anthropic.com,1921,8072,Sensitive marker or source reached an untrusted network endpoint
1,finding:v1:83a1581c4c2d8018382fdb3db57746ccd1dc01c9c6c9f226349530faa20863e8,run_830f08ad4a52cbf1f2d4ded9,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fabda605000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9634 46e223e906fbed88d91df0771e15636c1db7889fc9bfab27cd86d86f57845126 skillsissue-sandbox:local skillsissue-target-run_830f08ad4a52cbf1f2d4ded9 46e223e906fbed88d91df0771e15636c1db7889fc9bfab27cd86d86f57845126 9 mmap  46e223e906fb 23074 23633 23633 skillsissue-detonation 4026532336 3368079295 1 4026532403 3119629116 65 sh 2 140376079880192 detonation mmap 3119629116 65 1785511573923088028 1785511573923994385 65532,1646,1646,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:83da1eb9d6eb69859db27ec2aacb1297f7ac72c4cdc450f5d285d0aa9f539a3f,run_0f4fe3a0190c310b2ee6b7d1,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f6407521000 length uint64 155648 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 24576 6 9007 0013988d108e73129d8138874e4415a9022183704d356beacf0b2b2a8b73f6f5 skillsissue-sandbox:local skillsissue-target-run_0f4fe3a0190c310b2ee6b7d1 0013988d108e73129d8138874e4415a9022183704d356beacf0b2b2a8b73f6f5 9 mmap  0013988d108e 21243 21244 21244 skillsissue-detonation 4026532401 3311553804 61 4026532404 2672810459 62 python 2 140067596275712 detonation mmap 2672810459 62 1785511565053336808 1785511565207232547 65532,2439,2439,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:83fa10240fd866e6720fadb098ede01e5500a19bd77577fdba44e5ba16f3ae87,run_66e83be9ddc6619fedbbb470,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7ff0b6af5000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9584 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 skillsissue-sandbox:local skillsissue-target-run_66e83be9ddc6619fedbbb470 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 9 mmap  07caffc0c123 23752 23755 23755 skillsissue-detonation 4026532400 1166859791 65 4026532403 2916815430 68 sed 0 140671833821184 detonation mmap 2916815430 68 1785511594431054890 1785511594432347998 65532,1092,1092,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:84175d903a4cbfe8b10884f23c7643556765dfd23ab6041e81b1bfdd0ab1089c,run_e313c85d88056e7acd773594,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fd2d847e000 length uint64 4096 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 4096 6 9498 c96bd342f07b3aab9eaf46cdf9ca84e47d3445182b6660db0cf5daefd3cd7ff0 skillsissue-sandbox:local skillsissue-target-run_e313c85d88056e7acd773594 c96bd342f07b3aab9eaf46cdf9ca84e47d3445182b6660db0cf5daefd3cd7ff0 9 mmap  c96bd342f07b 23673 23681 23681 skillsissue-detonation 4026532401 3789412187 63 4026532404 299411859 70 claude.exe 0 140543548448768 detonation mmap 299411859 70 1785511593413783445 1785511593415715605 65532,1339,1339,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:8421a3854872705690931e4797b3b1e20c0bc21f8b4be7cf3a1bd83f726bc751,run_56b3ee099af0ba27d2681f57,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f57d4d88000 length uint64 1052672 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 626688 6 9903 e7b5c8018a987988467946ae6b5e09bed646477ce4b1d3553cbb340ee8e92c3a skillsissue-sandbox:local skillsissue-target-run_56b3ee099af0ba27d2681f57 e7b5c8018a987988467946ae6b5e09bed646477ce4b1d3553cbb340ee8e92c3a 9 mmap  e7b5c8018a98 24892 24893 24893 skillsissue-detonation 4026532401 3733805093 61 4026532404 2536993141 62 python 2 140015209840640 detonation mmap 2536993141 62 1785511601848272862 1785511602088661392 65532,3292,3292,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:8469225601b73120dea73354a9dc69fb3f41b9db409f11b9635f773badf01362,run_0aedc64c1e11fdfea19f3463,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7feb83ebd000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9129 a8f996a0e608552433835716cf9633c2cd53a5513ea5b6c081ad4a3e812d4130 skillsissue-sandbox:local skillsissue-target-run_0aedc64c1e11fdfea19f3463 a8f996a0e608552433835716cf9633c2cd53a5513ea5b6c081ad4a3e812d4130 9 mmap  a8f996a0e608 20733 21351 21351 skillsissue-detonation 4026532401 1842083185 1 4026532404 1235230181 61 python3 0 140649507311616 detonation mmap 1235230181 61 1785489246609157768 1785489246610939444 65532,416,416,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:848f46167df084de87023341aaa6597f2f096d1fdfeafe0dbab026b7ee13c034,run_56b3ee099af0ba27d2681f57,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f57d6191000 length uint64 4096 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 4096 6 9903 e7b5c8018a987988467946ae6b5e09bed646477ce4b1d3553cbb340ee8e92c3a skillsissue-sandbox:local skillsissue-target-run_56b3ee099af0ba27d2681f57 e7b5c8018a987988467946ae6b5e09bed646477ce4b1d3553cbb340ee8e92c3a 9 mmap  e7b5c8018a98 24892 24893 24893 skillsissue-detonation 4026532401 3733805093 61 4026532404 2536993141 62 python 2 140015230849024 detonation mmap 2536993141 62 1785511601848272862 1785511602076411225 65532,3104,3104,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:8497c336a1337f707d8f6a7917ffc43f32b439ad3e07d5768bac7004506ac188,run_e9a0b5f68a2e6f58e9231740,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f47f9c81000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9867 7e84944e27d41fdf8e1f2d832bda6c56671ae0dee101e21b3a87939e525c3b9d skillsissue-sandbox:local skillsissue-target-run_e9a0b5f68a2e6f58e9231740 7e84944e27d41fdf8e1f2d832bda6c56671ae0dee101e21b3a87939e525c3b9d 9 mmap  7e84944e27d4 24170 24736 24736 skillsissue-detonation 4026532401 2379305483 1 4026532404 3047048025 63 sh 2 139947110043648 detonation mmap 3047048025 63 1785511596693805240 1785511596694678870 65532,612,612,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:84aa4a6351098403efba01572bb9edebd7a7ec9799878228d8ef5b4df4721480,run_e16639c58e151d4400255ce2,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f1e440a6000 length uint64 475136 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 65536 6 9304 d5289cf37afcff3ff98f0cd3077a70c175af537da7d0667022a12229d32b093a skillsissue-sandbox:local skillsissue-target-run_e16639c58e151d4400255ce2 d5289cf37afcff3ff98f0cd3077a70c175af537da7d0667022a12229d32b093a 9 mmap  d5289cf37afc 20688 21300 21300 skillsissue-detonation 4026532401 772224681 1 4026532404 972045122 60 python3 3 139767967277056 detonation mmap 972045122 60 1785490432143896652 1785490432144764128 65532,2013,2013,"Observed process injection, executable anonymous memory, or memory-resident execution"
